0 , 1 , 0
0.445 , -nan(ind) , -nan(ind)
0.446 , -nan(ind) , -nan(ind)
0.447 , -nan(ind) , -nan(ind)
0.448 , -nan(ind) , -nan(ind)
0.449 , -nan(ind) , -nan(ind)
0.45 , -nan(ind) , -nan(ind)
0.451 , -nan(ind) , -nan(ind)
0.452 , -nan(ind) , -nan(ind)
0.453 , -nan(ind) , -nan(ind)
0.454 , -nan(ind) , -nan(ind)
0.455 , -nan(ind) , -nan(ind)
0.456 , -nan(ind) , -nan(ind)
0.457 , -nan(ind) , -nan(ind)
0.458 , -nan(ind) , -nan(ind)
0.459 , -nan(ind) , -nan(ind)
0.46 , -nan(ind) , -nan(ind)
0.461 , -nan(ind) , -nan(ind)
0.462 , -nan(ind) , -nan(ind)
0.463 , -nan(ind) , -nan(ind)
0.464 , -nan(ind) , -nan(ind)
0.465 , -nan(ind) , -nan(ind)
0.466 , -nan(ind) , -nan(ind)
0.467 , -nan(ind) , -nan(ind)
0.468 , -nan(ind) , -nan(ind)
0.469 , -nan(ind) , -nan(ind)
0.47 , -nan(ind) , -nan(ind)
0.471 , -nan(ind) , -nan(ind)
0.472 , -nan(ind) , -nan(ind)
0.473 , -nan(ind) , -nan(ind)
0.474 , -nan(ind) , -nan(ind)
0.475 , -nan(ind) , -nan(ind)
0.476 , -nan(ind) , -nan(ind)
0.477 , -nan(ind) , -nan(ind)
0.478 , -nan(ind) , -nan(ind)
0.479 , -nan(ind) , -nan(ind)
0.48 , -nan(ind) , -nan(ind)
0.481 , -nan(ind) , -nan(ind)
0.482 , -nan(ind) , -nan(ind)
0.483 , -nan(ind) , -nan(ind)
0.484 , -nan(ind) , -nan(ind)
0.485 , -nan(ind) , -nan(ind)
0.486 , -nan(ind) , -nan(ind)
0.487 , -nan(ind) , -nan(ind)
0.488 , -nan(ind) , -nan(ind)
0.489 , -nan(ind) , -nan(ind)
0.49 , -nan(ind) , -nan(ind)
0.491 , -nan(ind) , -nan(ind)
0.492 , -nan(ind) , -nan(ind)
0.493 , -nan(ind) , -nan(ind)
0.494 , -nan(ind) , -nan(ind)
0.495 , -nan(ind) , -nan(ind)
0.496 , -nan(ind) , -nan(ind)
0.497 , -nan(ind) , -nan(ind)
0.498 , -nan(ind) , -nan(ind)
0.499 , -nan(ind) , -nan(ind)
0.5 , -nan(ind) , -nan(ind)
0.501 , -nan(ind) , -nan(ind)
0.502 , -nan(ind) , -nan(ind)
0.503 , -nan(ind) , -nan(ind)
0.504 , -nan(ind) , -nan(ind)
0.505 , -nan(ind) , -nan(ind)
0.506 , -nan(ind) , -nan(ind)
0.507 , -nan(ind) , -nan(ind)
0.508 , -nan(ind) , -nan(ind)
0.509 , -nan(ind) , -nan(ind)
0.51 , -nan(ind) , -nan(ind)
0.511 , -nan(ind) , -nan(ind)
0.512 , -nan(ind) , -nan(ind)
0.513 , -nan(ind) , -nan(ind)
